ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia,Tipo_Tarifa
4487,2021-07-25,CGH,SDU,2.7,549.29,823.93,0,Alta,57,89%,SkyFast Airlines,Standard
4488,2020-03-27,GIG,CWB,2.6,346.6,623.88,0,Normal,58,66%,SkyFast Airlines,Promocional
4489,2020-08-28,SSA,POA,1.0,99.0,199.0,0,Normal,40,72%,SkyFast Airlines,Standard
4490,2022-04-21,POA,REC,1.5,167.96,251.94,0,Normal,21,87%,SkyFast Airlines,Promocional
4491,2019-01-13,VIX,CWB,2.3,441.5,662.25,0,Alta,47,86%,SkyFast Airlines,Promocional
4492,2023-07-07,SDU,FLN,1.4,286.04,514.87,0,Alta,44,90%,SkyFast Airlines,Standard
4493,2024-09-11,CGH,CWB,1.3,158.99,238.49,0,Normal,15,92%,SkyFast Airlines,Flex
4494,2023-05-12,FOR,CGH,2.0,281.24,506.23,0,Normal,26,87%,SkyFast Airlines,Promocional
4495,2023-08-16,CWB,SSA,3.4,248.42,372.63,0,Normal,40,93%,SkyFast Airlines,Promocional
4496,2024-04-16,CWB,CGH,2.8,218.58,393.44,0,Normal,49,87%,SkyFast Airlines,Promocional
4497,2022-10-27,FLN,POA,3.0,343.31,514.97,0,Normal,1,87%,SkyFast Airlines,Flex
4498,2022-04-10,FLN,BSB,1.3,139.92,251.86,0,Normal,44,87%,SkyFast Airlines,Promocional
4499,2021-10-03,CWB,GIG,1.5,235.93,353.89,0,Normal,11,85%,SkyFast Airlines,Flex
4500,2023-06-10,CWB,CNF,3.1,419.98,629.97,0,Normal,34,86%,SkyFast Airlines,Promocional
4501,2020-04-28,GIG,POA,2.7,174.73,262.09,0,Normal,19,67%,SkyFast Airlines,Promocional
4502,2022-10-11,SSA,CNF,1.4,220.41,396.74,0,Normal,32,88%,SkyFast Airlines,Promocional
4503,2020-01-24,REC,GRU,2.8,220.57,397.03,0,Alta,30,64%,SkyFast Airlines,Standard
4504,2020-02-13,FOR,GIG,2.3,178.46,267.69,0,Alta,52,76%,SkyFast Airlines,Standard
4505,2019-05-06,CGH,GIG,3.3,406.39,731.5,0,Normal,45,85%,SkyFast Airlines,Standard
4506,2021-08-07,VIX,POA,1.1,152.4,274.32,0,Normal,38,76%,SkyFast Airlines,Standard
4507,2024-07-15,GIG,FOR,2.0,191.82,287.73,0,Alta,22,90%,SkyFast Airlines,Promocional
4508,2019-01-22,VIX,SDU,1.7,327.17,588.91,0,Alta,51,91%,SkyFast Airlines,Promocional
4509,2022-09-12,BSB,POA,1.5,244.91,367.37,0,Normal,30,85%,SkyFast Airlines,Standard
4510,2023-10-28,SDU,VIX,1.7,149.87,224.81,0,Normal,28,93%,SkyFast Airlines,Flex
4511,2019-07-12,POA,VIX,2.5,286.17,429.25,0,Alta,47,86%,SkyFast Airlines,Standard
4512,2024-09-13,POA,BSB,3.2,318.16,477.24,0,Normal,46,91%,SkyFast Airlines,Standard
4513,2019-07-16,CWB,FLN,3.2,609.42,1096.96,0,Alta,59,92%,SkyFast Airlines,Standard
4514,2019-08-16,REC,FLN,1.2,184.78,277.17,0,Normal,41,90%,SkyFast Airlines,Flex
4515,2022-02-08,SSA,CNF,2.3,489.31,880.76,0,Alta,21,93%,SkyFast Airlines,Promocional
4516,2020-07-14,CGH,VIX,2.6,243.52,365.28,0,Alta,4,67%,SkyFast Airlines,Promocional
4517,2021-02-15,GRU,REC,3.4,371.95,669.51,0,Alta,26,75%,SkyFast Airlines,Promocional
4518,2020-06-17,CNF,REC,1.4,181.42,326.56,0,Normal,60,63%,SkyFast Airlines,Flex
4519,2022-03-16,FOR,FLN,2.9,544.12,816.18,0,Normal,17,92%,SkyFast Airlines,Flex
4520,2019-02-01,CGH,CNF,1.8,296.39,444.58,0,Alta,59,87%,SkyFast Airlines,Flex
4521,2020-07-17,GRU,FOR,1.3,180.58,270.87,0,Alta,26,66%,SkyFast Airlines,Promocional
4522,2021-01-11,FOR,GIG,2.1,401.9,723.42,0,Alta,10,78%,SkyFast Airlines,Promocional
4523,2021-02-22,FLN,BSB,2.9,459.01,826.22,0,Alta,12,81%,SkyFast Airlines,Flex
4524,2022-05-18,FOR,CGH,2.1,180.14,324.25,0,Normal,28,89%,SkyFast Airlines,Standard
4525,2020-03-06,FLN,VIX,1.3,105.42,199.0,0,Normal,21,66%,SkyFast Airlines,Promocional
4526,2021-05-07,SSA,GIG,1.4,121.43,218.57,0,Normal,1,86%,SkyFast Airlines,Standard
4527,2022-07-13,CGH,GRU,2.2,280.33,420.5,0,Alta,50,85%,SkyFast Airlines,Standard
4528,2019-05-24,FOR,SDU,2.2,284.56,426.84,0,Normal,48,90%,SkyFast Airlines,Flex
4529,2020-12-18,BSB,GIG,1.3,170.0,255.0,0,Alta,19,77%,SkyFast Airlines,Flex
4530,2022-09-17,BSB,CGH,2.5,323.24,484.86,0,Normal,6,91%,SkyFast Airlines,Standard
4531,2023-11-06,POA,CWB,1.9,290.62,523.12,0,Normal,39,94%,SkyFast Airlines,Flex
4532,2022-11-12,SDU,REC,2.2,379.0,682.2,0,Normal,29,86%,SkyFast Airlines,Promocional
4533,2021-10-26,SSA,GIG,1.3,172.83,311.09,0,Normal,60,79%,SkyFast Airlines,Flex
4534,2023-07-11,REC,FOR,2.5,353.03,635.45,0,Alta,19,95%,SkyFast Airlines,Promocional
4535,2023-12-12,GIG,SDU,2.1,232.14,348.21,0,Alta,2,85%,SkyFast Airlines,Promocional
4536,2024-11-08,POA,FLN,2.8,324.08,583.34,0,Normal,21,93%,SkyFast Airlines,Standard
4537,2021-10-27,GIG,CWB,1.4,169.33,304.79,0,Normal,5,83%,SkyFast Airlines,Standard
4538,2022-02-10,FOR,FLN,3.1,537.92,806.88,0,Alta,7,90%,SkyFast Airlines,Flex
4539,2022-10-04,SDU,GRU,1.3,178.05,267.08,0,Normal,5,88%,SkyFast Airlines,Flex
4540,2023-11-07,CGH,GIG,3.4,344.89,517.34,0,Normal,6,94%,SkyFast Airlines,Standard
4541,2023-06-20,GRU,REC,2.2,194.18,291.27,0,Normal,14,92%,SkyFast Airlines,Standard
4542,2024-12-02,CWB,GRU,1.8,228.84,343.26,0,Alta,6,91%,SkyFast Airlines,Promocional
4543,2024-10-19,GIG,SDU,1.7,178.56,267.84,0,Normal,41,89%,SkyFast Airlines,Promocional
4544,2023-02-10,GRU,FLN,2.6,498.35,897.03,0,Alta,30,93%,SkyFast Airlines,Promocional
4545,2024-10-13,POA,BSB,1.9,242.77,364.16,0,Normal,15,90%,SkyFast Airlines,Flex
4546,2022-07-15,VIX,BSB,1.5,161.89,291.4,0,Alta,49,86%,SkyFast Airlines,Flex
4547,2024-03-11,CWB,FLN,3.1,521.95,782.93,0,Normal,39,87%,SkyFast Airlines,Standard
4548,2019-02-26,SSA,REC,3.0,329.93,494.89,0,Alta,17,91%,SkyFast Airlines,Standard
4549,2023-07-20,BSB,CNF,3.5,736.4,1104.6,0,Alta,1,92%,SkyFast Airlines,Standard
4550,2021-01-11,CNF,SDU,1.7,206.86,310.29,0,Alta,39,86%,SkyFast Airlines,Promocional
4551,2022-08-04,REC,SSA,2.1,306.08,550.94,0,Normal,4,85%,SkyFast Airlines,Promocional
4552,2020-08-09,GIG,SDU,3.0,175.8,263.7,0,Normal,26,61%,SkyFast Airlines,Promocional
4553,2023-01-03,SSA,VIX,2.1,320.17,576.31,0,Alta,22,88%,SkyFast Airlines,Promocional
4554,2021-12-27,SSA,REC,1.6,164.02,246.03,0,Alta,48,80%,SkyFast Airlines,Promocional
4555,2019-09-11,REC,CGH,2.7,344.14,619.45,0,Normal,1,91%,SkyFast Airlines,Flex
4556,2023-03-23,CWB,GIG,3.5,382.46,573.69,0,Normal,9,92%,SkyFast Airlines,Promocional
4557,2024-03-05,FLN,BSB,2.3,281.05,421.58,0,Normal,51,85%,SkyFast Airlines,Flex
4558,2021-11-16,FLN,SDU,2.7,287.72,431.58,0,Normal,7,83%,SkyFast Airlines,Promocional
4559,2021-07-16,REC,GIG,2.7,458.8,688.2,0,Alta,42,76%,SkyFast Airlines,Standard
4560,2020-10-24,GIG,FOR,1.0,127.22,229.0,0,Normal,4,77%,SkyFast Airlines,Flex
4561,2022-01-07,VIX,FLN,2.7,364.1,546.15,0,Alta,44,89%,SkyFast Airlines,Promocional
4562,2023-12-09,CNF,GIG,3.3,401.81,602.72,0,Alta,29,87%,SkyFast Airlines,Promocional
4563,2020-04-01,GIG,CNF,2.9,217.49,391.48,0,Normal,50,63%,SkyFast Airlines,Promocional
4564,2021-10-01,REC,GRU,1.7,192.64,288.96,0,Normal,56,83%,SkyFast Airlines,Promocional
4565,2021-01-03,SDU,FOR,2.2,467.6,841.68,0,Alta,35,84%,SkyFast Airlines,Flex
4566,2024-05-16,GIG,GRU,1.8,146.22,263.2,0,Normal,29,86%,SkyFast Airlines,Flex
4567,2021-05-01,GRU,CWB,2.5,191.33,287.0,0,Normal,31,76%,SkyFast Airlines,Promocional
4568,2019-05-27,REC,SDU,1.6,139.68,209.52,0,Normal,32,90%,SkyFast Airlines,Standard
4569,2023-08-20,CWB,FLN,2.7,235.02,423.04,0,Normal,54,94%,SkyFast Airlines,Standard
4570,2023-04-15,VIX,FOR,2.4,217.53,326.3,0,Normal,8,95%,SkyFast Airlines,Standard
4571,2022-05-18,GRU,POA,1.5,259.25,388.88,0,Normal,39,85%,SkyFast Airlines,Promocional
4572,2019-02-21,VIX,FLN,1.7,216.07,324.11,0,Alta,6,89%,SkyFast Airlines,Promocional
4573,2020-10-10,POA,CWB,1.0,99.0,199.0,0,Normal,60,61%,SkyFast Airlines,Flex
4574,2022-01-20,CGH,VIX,3.2,547.52,821.28,0,Alta,8,91%,SkyFast Airlines,Flex
4575,2022-03-02,FLN,SSA,1.8,241.1,433.98,0,Normal,51,90%,SkyFast Airlines,Promocional
4576,2019-06-23,POA,FOR,2.4,380.47,570.71,0,Normal,60,90%,SkyFast Airlines,Flex
4577,2023-01-04,GRU,VIX,1.2,201.41,302.12,0,Alta,12,88%,SkyFast Airlines,Flex
4578,2024-05-18,CNF,VIX,2.5,329.54,593.17,0,Normal,18,88%,SkyFast Airlines,Flex
4579,2024-10-14,POA,SDU,1.4,158.21,237.31,0,Normal,6,93%,SkyFast Airlines,Flex
4580,2023-06-25,BSB,FOR,3.3,359.45,539.17,0,Normal,53,91%,SkyFast Airlines,Standard
4581,2021-04-10,POA,CNF,1.2,156.5,234.75,0,Normal,41,89%,SkyFast Airlines,Flex
4582,2024-06-28,GRU,REC,2.4,343.14,617.65,0,Normal,7,86%,SkyFast Airlines,Flex
4583,2021-09-20,BSB,SSA,1.7,253.13,379.69,0,Normal,46,90%,SkyFast Airlines,Flex
4584,2023-07-12,SSA,REC,3.1,366.48,659.66,0,Alta,27,87%,SkyFast Airlines,Standard
4585,2019-01-24,CWB,FLN,3.0,593.25,889.88,0,Alta,32,89%,SkyFast Airlines,Flex
4586,2019-05-10,SDU,FLN,3.1,293.24,527.83,0,Normal,22,85%,SkyFast Airlines,Flex
4587,2021-12-20,BSB,GRU,2.0,286.99,516.58,0,Alta,48,79%,SkyFast Airlines,Standard
4588,2024-12-13,SDU,BSB,1.1,141.82,212.73,0,Alta,23,94%,SkyFast Airlines,Flex
4589,2021-11-22,CGH,SSA,2.3,203.23,304.84,0,Normal,47,81%,SkyFast Airlines,Promocional
4590,2024-02-19,POA,SDU,3.5,552.73,829.1,0,Alta,43,89%,SkyFast Airlines,Flex
4591,2023-04-03,SDU,BSB,2.0,264.81,397.22,0,Normal,41,90%,SkyFast Airlines,Promocional
4592,2020-12-18,GRU,VIX,3.1,387.14,580.71,0,Alta,60,78%,SkyFast Airlines,Flex
4593,2021-07-21,SSA,SDU,1.3,192.42,288.63,0,Alta,16,83%,SkyFast Airlines,Promocional
4594,2023-12-04,GRU,VIX,3.1,687.82,1238.08,0,Alta,27,93%,SkyFast Airlines,Standard
4595,2023-01-24,GIG,CNF,1.9,272.5,490.5,0,Alta,25,89%,SkyFast Airlines,Promocional
4596,2023-08-26,VIX,FLN,1.9,207.95,374.31,0,Normal,48,93%,SkyFast Airlines,Flex
4597,2022-06-26,GIG,SSA,2.5,262.6,393.9,0,Normal,60,89%,SkyFast Airlines,Standard
4598,2021-10-27,FOR,FLN,2.1,196.6,294.9,0,Normal,16,82%,SkyFast Airlines,Promocional
4599,2023-01-18,CGH,GRU,1.2,150.68,226.02,0,Alta,36,88%,SkyFast Airlines,Flex
4600,2024-07-18,CWB,CGH,1.4,199.58,299.37,0,Alta,56,85%,SkyFast Airlines,Flex
4601,2024-12-19,CGH,CNF,1.3,148.05,222.08,0,Alta,39,91%,SkyFast Airlines,Standard
4602,2020-04-26,VIX,SSA,1.6,172.03,258.05,0,Normal,48,61%,SkyFast Airlines,Promocional
4603,2023-08-01,FOR,SDU,1.1,182.54,273.81,0,Normal,13,85%,SkyFast Airlines,Standard
4604,2021-03-02,SDU,GRU,1.8,244.68,440.42,0,Normal,5,87%,SkyFast Airlines,Standard
4605,2023-09-24,SDU,VIX,2.9,239.8,359.7,0,Normal,10,87%,SkyFast Airlines,Standard
4606,2019-09-18,CNF,GIG,1.2,116.49,209.68,0,Normal,3,93%,SkyFast Airlines,Standard
4607,2022-05-01,GRU,POA,2.6,273.28,491.9,0,Normal,49,88%,SkyFast Airlines,Standard
4608,2019-08-24,CNF,CWB,1.3,232.19,348.28,0,Normal,43,89%,SkyFast Airlines,Promocional
4609,2022-12-18,CGH,POA,3.1,355.83,640.49,0,Alta,59,90%,SkyFast Airlines,Standard
4610,2024-10-28,VIX,BSB,2.1,229.91,413.84,0,Normal,14,92%,SkyFast Airlines,Standard
4611,2019-03-17,REC,CGH,3.0,463.78,695.67,0,Normal,47,93%,SkyFast Airlines,Flex
4612,2023-07-26,REC,VIX,3.2,614.48,921.72,0,Alta,56,89%,SkyFast Airlines,Standard
4613,2022-11-28,VIX,GRU,2.9,442.07,663.11,0,Normal,33,95%,SkyFast Airlines,Flex
4614,2022-06-12,SSA,GRU,2.8,348.43,627.17,0,Normal,30,93%,SkyFast Airlines,Flex
4615,2019-07-18,SSA,GIG,3.0,466.36,699.54,0,Alta,4,88%,SkyFast Airlines,Promocional
4616,2024-10-18,GRU,SDU,3.3,567.24,1021.03,0,Normal,28,88%,SkyFast Airlines,Standard
4617,2019-10-22,CWB,SDU,1.6,157.78,236.67,0,Normal,43,89%,SkyFast Airlines,Standard
4618,2019-01-25,FLN,VIX,3.4,716.59,1074.88,0,Alta,42,95%,SkyFast Airlines,Promocional
4619,2023-10-19,CGH,POA,1.9,300.0,450.0,0,Normal,45,93%,SkyFast Airlines,Standard
4620,2022-04-26,SDU,FOR,2.0,287.59,517.66,0,Normal,57,95%,SkyFast Airlines,Flex
4621,2024-10-27,POA,VIX,1.2,199.87,299.81,0,Normal,40,92%,SkyFast Airlines,Flex
4622,2021-01-03,POA,CWB,3.2,563.95,845.93,0,Alta,17,83%,SkyFast Airlines,Flex
4623,2023-12-08,CNF,FLN,1.3,305.17,457.75,0,Alta,28,95%,SkyFast Airlines,Standard
4624,2024-07-05,GRU,FLN,2.0,388.09,582.13,0,Alta,2,87%,SkyFast Airlines,Flex
4625,2024-05-04,CWB,POA,2.6,438.41,657.62,0,Normal,2,88%,SkyFast Airlines,Promocional
4626,2022-11-13,REC,POA,1.7,273.2,409.8,0,Normal,38,88%,SkyFast Airlines,Flex
4627,2019-08-02,SDU,FLN,1.0,124.4,223.92,0,Normal,56,87%,SkyFast Airlines,Standard
4628,2022-09-20,GRU,FLN,2.4,383.31,689.96,0,Normal,7,95%,SkyFast Airlines,Standard
4629,2023-03-21,GIG,CWB,1.7,182.95,274.42,0,Normal,52,90%,SkyFast Airlines,Standard
4630,2020-11-01,SDU,POA,2.8,332.42,498.63,0,Normal,45,71%,SkyFast Airlines,Promocional
4631,2020-10-13,REC,CGH,3.3,218.96,394.13,0,Normal,38,75%,SkyFast Airlines,Flex
4632,2019-12-24,GIG,VIX,2.5,349.31,523.97,0,Alta,16,88%,SkyFast Airlines,Promocional
4633,2021-09-01,SSA,POA,2.3,262.55,393.83,0,Normal,48,85%,SkyFast Airlines,Standard
4634,2023-11-14,GRU,CGH,3.3,353.2,529.8,0,Normal,33,89%,SkyFast Airlines,Promocional
4635,2023-06-15,CGH,GRU,2.9,286.26,429.39,0,Normal,34,88%,SkyFast Airlines,Promocional
4636,2019-12-02,SDU,CNF,3.4,759.47,1139.2,0,Alta,24,92%,SkyFast Airlines,Flex
4637,2023-12-15,GIG,SSA,2.9,360.21,540.31,0,Alta,37,92%,SkyFast Airlines,Flex
4638,2024-12-01,BSB,GRU,2.6,512.76,769.14,0,Alta,1,93%,SkyFast Airlines,Flex
4639,2024-09-20,POA,SSA,3.2,542.09,813.13,0,Normal,4,93%,SkyFast Airlines,Standard
4640,2019-08-02,CGH,VIX,1.5,186.33,279.5,0,Normal,16,94%,SkyFast Airlines,Promocional
4641,2024-05-02,FLN,SDU,2.2,321.42,482.13,0,Normal,8,93%,SkyFast Airlines,Standard
4642,2023-12-19,SSA,FLN,1.3,162.07,291.73,0,Alta,6,90%,SkyFast Airlines,Flex
4643,2019-01-13,REC,SSA,1.7,248.59,372.88,0,Alta,17,90%,SkyFast Airlines,Flex
4644,2019-05-15,CWB,SSA,1.5,247.73,371.59,0,Normal,36,92%,SkyFast Airlines,Flex
4645,2023-02-02,CGH,FLN,2.2,318.84,573.91,0,Alta,20,91%,SkyFast Airlines,Flex
4646,2022-01-15,CWB,CNF,1.7,309.17,463.75,0,Alta,60,87%,SkyFast Airlines,Flex
4647,2024-11-03,CWB,SSA,1.2,152.91,229.37,0,Normal,27,89%,SkyFast Airlines,Flex
4648,2020-07-03,CWB,GRU,2.1,295.46,531.83,0,Alta,58,60%,SkyFast Airlines,Flex
4649,2019-12-13,GIG,SDU,1.1,211.29,380.32,0,Alta,22,95%,SkyFast Airlines,Flex
4650,2019-06-02,REC,BSB,1.4,167.72,251.58,0,Normal,19,91%,SkyFast Airlines,Flex
4651,2022-03-17,GIG,CNF,1.7,261.87,392.81,0,Normal,37,93%,SkyFast Airlines,Standard
4652,2023-08-04,CWB,CNF,3.3,548.2,822.3,0,Normal,50,94%,SkyFast Airlines,Flex
4653,2023-04-13,CWB,CNF,1.5,195.13,351.23,0,Normal,57,93%,SkyFast Airlines,Standard
4654,2021-08-01,FOR,FLN,1.6,121.67,199.0,0,Normal,41,78%,SkyFast Airlines,Standard
4655,2019-07-11,FLN,SDU,2.8,372.75,670.95,0,Alta,49,88%,SkyFast Airlines,Flex
4656,2024-12-14,VIX,CWB,1.6,348.32,522.48,0,Alta,18,87%,SkyFast Airlines,Promocional
4657,2020-05-11,SSA,CWB,2.6,309.59,464.38,0,Normal,54,69%,SkyFast Airlines,Flex
4658,2021-02-14,FOR,SDU,1.2,119.15,199.0,0,Alta,13,87%,SkyFast Airlines,Standard
4659,2021-03-14,CGH,BSB,3.1,505.42,758.13,0,Normal,34,82%,SkyFast Airlines,Promocional
4660,2021-07-28,BSB,CWB,1.6,207.73,373.91,0,Alta,37,80%,SkyFast Airlines,Promocional
4661,2023-12-09,BSB,POA,2.9,628.67,943.0,0,Alta,11,93%,SkyFast Airlines,Standard
4662,2020-08-03,REC,GIG,2.3,270.46,486.83,0,Normal,36,74%,SkyFast Airlines,Flex
4663,2022-03-10,GRU,SDU,1.2,135.08,243.14,0,Normal,3,90%,SkyFast Airlines,Standard
4664,2021-12-22,CWB,GIG,1.0,199.78,359.6,0,Alta,38,80%,SkyFast Airlines,Promocional
4665,2023-08-03,GRU,SSA,2.8,312.32,468.48,0,Normal,37,95%,SkyFast Airlines,Flex
4666,2021-03-05,FLN,GIG,1.9,187.79,281.69,0,Normal,57,77%,SkyFast Airlines,Promocional
4667,2024-05-21,FOR,GRU,1.7,269.66,485.39,0,Normal,56,93%,SkyFast Airlines,Standard
4668,2023-01-08,CNF,FLN,1.3,188.85,283.27,0,Alta,11,85%,SkyFast Airlines,Standard
4669,2022-08-07,CGH,SDU,3.2,585.22,877.83,0,Normal,60,88%,SkyFast Airlines,Flex
4670,2024-07-12,POA,FOR,2.6,271.61,407.42,0,Alta,42,88%,SkyFast Airlines,Standard
4671,2021-11-03,GRU,SSA,3.0,487.96,731.94,0,Normal,10,87%,SkyFast Airlines,Standard
4672,2020-12-07,CNF,VIX,2.8,419.91,629.87,0,Alta,45,70%,SkyFast Airlines,Flex
4673,2024-02-11,CGH,SDU,1.3,160.88,241.32,0,Alta,8,85%,SkyFast Airlines,Promocional
4674,2021-04-14,VIX,FLN,1.8,142.83,214.25,0,Normal,37,75%,SkyFast Airlines,Standard
4675,2024-10-24,BSB,REC,2.9,303.48,455.22,0,Normal,20,93%,SkyFast Airlines,Flex
4676,2024-09-28,REC,CWB,2.9,505.7,758.55,0,Normal,58,92%,SkyFast Airlines,Flex
4677,2020-07-25,REC,CGH,1.2,165.32,247.98,0,Alta,52,64%,SkyFast Airlines,Promocional
4678,2023-03-16,POA,VIX,2.3,316.27,569.29,0,Normal,41,91%,SkyFast Airlines,Promocional
4679,2023-10-22,BSB,GIG,3.1,383.51,575.26,0,Normal,19,92%,SkyFast Airlines,Promocional
4680,2023-11-10,FLN,FOR,3.2,582.39,1048.3,0,Normal,36,95%,SkyFast Airlines,Flex
4681,2019-08-13,SDU,POA,2.9,340.08,510.12,0,Normal,21,89%,SkyFast Airlines,Standard
4682,2023-09-22,POA,GIG,2.6,236.3,354.45,0,Normal,23,91%,SkyFast Airlines,Standard
4683,2022-06-24,VIX,FOR,1.6,176.96,265.44,0,Normal,14,86%,SkyFast Airlines,Standard
4684,2022-07-07,CWB,FLN,1.7,369.7,665.46,0,Alta,36,89%,SkyFast Airlines,Standard
4685,2020-07-16,FOR,CGH,1.4,105.99,199.0,0,Alta,20,61%,SkyFast Airlines,Standard
4686,2022-08-10,CWB,CNF,2.2,264.12,396.18,0,Normal,44,90%,SkyFast Airlines,Standard
4687,2023-01-20,SSA,SDU,2.4,388.59,582.88,0,Alta,11,86%,SkyFast Airlines,Promocional
4688,2022-06-23,VIX,CNF,2.4,396.12,594.18,0,Normal,21,95%,SkyFast Airlines,Promocional
4689,2023-09-08,SDU,VIX,1.9,210.77,316.16,0,Normal,46,86%,SkyFast Airlines,Standard
4690,2022-11-01,POA,BSB,2.7,309.49,464.24,0,Normal,23,90%,SkyFast Airlines,Standard
4691,2020-06-23,GIG,GRU,2.3,139.2,250.56,0,Normal,40,75%,SkyFast Airlines,Standard
4692,2020-11-08,CWB,GIG,2.8,315.59,568.06,0,Normal,14,77%,SkyFast Airlines,Standard
4693,2019-05-14,SSA,BSB,3.0,245.7,442.26,0,Normal,4,90%,SkyFast Airlines,Standard
4694,2020-01-05,SDU,POA,1.3,99.0,199.0,0,Alta,49,65%,SkyFast Airlines,Flex
4695,2022-04-21,SSA,GIG,2.7,373.42,560.13,0,Normal,58,94%,SkyFast Airlines,Promocional
4696,2023-04-24,REC,CWB,1.3,179.12,268.68,0,Normal,9,89%,SkyFast Airlines,Flex
4697,2022-12-05,GRU,SSA,2.1,249.82,374.73,0,Alta,56,94%,SkyFast Airlines,Flex
4698,2020-12-17,GIG,SDU,3.3,536.85,805.28,0,Alta,21,72%,SkyFast Airlines,Standard
4699,2022-08-02,POA,BSB,3.2,302.59,453.88,0,Normal,15,88%,SkyFast Airlines,Standard
4700,2019-12-17,BSB,CGH,2.6,403.14,604.71,0,Alta,17,95%,SkyFast Airlines,Flex
4701,2020-04-09,FOR,SDU,2.3,219.22,328.83,0,Normal,24,74%,SkyFast Airlines,Standard
4702,2023-09-12,SSA,SDU,1.2,156.19,281.14,0,Normal,14,91%,SkyFast Airlines,Standard
4703,2023-03-25,SDU,CNF,2.9,295.11,442.67,0,Normal,44,86%,SkyFast Airlines,Standard
4704,2022-12-21,REC,CGH,1.3,210.81,316.22,0,Alta,60,92%,SkyFast Airlines,Flex
4705,2024-06-17,SDU,FOR,1.6,270.37,486.67,0,Normal,6,86%,SkyFast Airlines,Flex
4706,2023-10-10,REC,SDU,2.8,529.8,794.7,0,Normal,33,89%,SkyFast Airlines,Promocional
4707,2024-10-02,GRU,GIG,2.4,379.53,569.29,0,Normal,30,93%,SkyFast Airlines,Flex
4708,2023-11-22,FOR,SSA,2.4,367.47,661.45,0,Normal,8,95%,SkyFast Airlines,Flex
4709,2019-08-22,CGH,FOR,1.5,212.05,381.69,0,Normal,38,91%,SkyFast Airlines,Flex
4710,2023-06-16,CWB,POA,2.7,277.36,416.04,0,Normal,52,90%,SkyFast Airlines,Flex
4711,2019-12-08,CWB,CGH,1.3,265.74,398.61,0,Alta,28,93%,SkyFast Airlines,Promocional
4712,2023-04-15,POA,GIG,3.0,443.75,665.62,0,Normal,45,88%,SkyFast Airlines,Promocional
4713,2021-04-12,CWB,BSB,2.3,310.49,465.74,0,Normal,18,83%,SkyFast Airlines,Promocional
4714,2022-05-02,CNF,GIG,3.0,543.87,815.81,0,Normal,60,85%,SkyFast Airlines,Flex
4715,2023-10-26,SDU,BSB,1.9,305.79,458.69,0,Normal,46,87%,SkyFast Airlines,Promocional
4716,2022-09-02,BSB,POA,1.9,253.19,455.74,0,Normal,35,95%,SkyFast Airlines,Promocional
4717,2019-07-02,BSB,GIG,1.3,282.41,508.34,0,Alta,47,88%,SkyFast Airlines,Promocional
4718,2024-05-01,BSB,REC,1.8,274.38,493.88,0,Normal,25,95%,SkyFast Airlines,Flex
4719,2023-07-14,BSB,FOR,3.5,641.13,961.69,0,Alta,21,93%,SkyFast Airlines,Promocional
4720,2022-08-23,VIX,CWB,1.4,146.17,263.11,0,Normal,51,91%,SkyFast Airlines,Flex
4721,2023-01-07,GRU,FOR,2.5,475.36,713.04,0,Alta,6,85%,SkyFast Airlines,Promocional
4722,2021-06-18,CNF,CGH,1.0,99.0,199.0,0,Normal,53,86%,SkyFast Airlines,Promocional
4723,2022-09-04,REC,VIX,1.5,145.17,261.31,0,Normal,6,92%,SkyFast Airlines,Standard
4724,2020-04-25,SDU,GRU,2.9,301.05,451.58,0,Normal,57,75%,SkyFast Airlines,Standard
4725,2019-04-21,GIG,VIX,1.9,347.63,521.44,0,Normal,34,85%,SkyFast Airlines,Flex
4726,2021-02-16,FOR,CNF,3.0,402.01,603.01,0,Alta,36,77%,SkyFast Airlines,Promocional
4727,2023-06-28,FLN,REC,1.1,157.0,235.5,0,Normal,6,89%,SkyFast Airlines,Standard
4728,2019-12-12,GIG,SDU,2.5,528.12,792.18,0,Alta,29,93%,SkyFast Airlines,Promocional
4729,2023-03-13,VIX,BSB,1.1,140.78,211.17,0,Normal,23,94%,SkyFast Airlines,Standard
4730,2022-09-11,VIX,BSB,2.4,248.1,372.15,0,Normal,24,94%,SkyFast Airlines,Flex
4731,2022-11-25,SSA,SDU,3.0,435.22,783.4,0,Normal,42,95%,SkyFast Airlines,Standard
4732,2021-05-28,CGH,SDU,1.8,156.55,234.83,0,Normal,56,86%,SkyFast Airlines,Promocional
4733,2022-04-01,BSB,POA,1.7,186.41,279.62,0,Normal,53,93%,SkyFast Airlines,Standard
4734,2020-08-08,FOR,FLN,1.4,110.42,199.0,0,Normal,5,80%,SkyFast Airlines,Flex
4735,2021-09-22,SDU,FOR,2.2,235.76,424.37,0,Normal,18,81%,SkyFast Airlines,Flex
4736,2023-05-18,FOR,REC,2.0,337.79,506.69,0,Normal,24,88%,SkyFast Airlines,Flex
4737,2023-09-05,SSA,BSB,2.8,456.92,685.38,0,Normal,17,87%,SkyFast Airlines,Standard
4738,2024-08-20,REC,FOR,3.3,552.45,828.68,0,Normal,30,88%,SkyFast Airlines,Flex
