ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia
6203,2023-12-04,MAO,CGH,4.1,1883.81,4674.85,7204.37,Alta,34,82%,AeroBrasil Connect
6204,2022-08-19,REC,RBR,4.0,805.68,1886.25,2866.78,Baixa,29,71%,AeroBrasil Connect
6205,2024-02-03,SLZ,CNF,4.9,2218.06,5492.27,8409.51,Alta,54,77%,AeroBrasil Connect
6206,2024-07-13,CNF,JPA,3.7,1611.12,3867.38,6786.41,Alta,69,66%,AeroBrasil Connect
6207,2022-02-02,SLZ,CGH,2.5,1310.49,2730.24,4867.25,Alta,3,92%,AeroBrasil Connect
6208,2024-06-27,AJU,CWB,1.0,354.38,739.52,1555.11,Média,44,81%,AeroBrasil Connect
6209,2023-06-01,PVH,CGB,2.2,547.43,1317.06,2073.51,Média,36,65%,AeroBrasil Connect
6210,2024-12-23,CGB,FLN,3.9,1630.51,3518.82,6363.32,Altíssima,43,74%,AeroBrasil Connect
6211,2020-07-21,REC,CWB,3.4,1331.23,3049.15,5293.54,Alta,6,60%,AeroBrasil Connect
6212,2020-11-26,CGH,POA,2.7,473.28,1046.84,2039.61,Média,61,22%,AeroBrasil Connect
6213,2021-04-07,BEL,GRU,3.3,505.41,1210.32,1824.63,Baixa,43,51%,AeroBrasil Connect
6214,2024-04-07,REC,PLU,2.2,698.05,1560.12,2536.77,Baixa,13,72%,AeroBrasil Connect
6215,2024-08-23,BEL,PVH,4.8,1203.81,2622.01,5110.16,Baixa,66,68%,AeroBrasil Connect
6216,2019-03-13,SDU,CGB,1.2,264.24,548.58,979.69,Baixa,42,81%,AeroBrasil Connect
6217,2020-04-03,CGH,VIX,3.8,486.38,1097.84,1968.87,Baixa,45,60%,AeroBrasil Connect
6218,2022-03-02,CNF,BEL,1.5,395.72,869.11,1587.12,Baixa,13,67%,AeroBrasil Connect
6219,2022-03-13,POA,IGZ,2.2,303.15,691.97,1306.73,Baixa,71,81%,AeroBrasil Connect
6220,2022-12-09,SDU,THE,4.6,1779.25,4133.85,7925.57,Alta,18,87%,AeroBrasil Connect
6221,2024-02-25,REC,PLU,1.4,463.05,958.56,1812.82,Alta,70,70%,AeroBrasil Connect
6222,2020-05-07,PVH,MAO,2.7,345.08,829.28,1346.47,Baixa,70,26%,AeroBrasil Connect
6223,2023-04-11,MAO,SLZ,4.9,1045.49,2253.67,4383.07,Baixa,44,74%,AeroBrasil Connect
6224,2022-03-15,MAO,CGB,4.0,934.88,2173.85,3833.08,Baixa,17,71%,AeroBrasil Connect
6225,2019-08-03,BSB,POA,1.8,285.25,585.83,1099.52,Baixa,89,68%,AeroBrasil Connect
6226,2020-04-15,POA,AJU,3.7,463.82,985.73,1948.39,Baixa,36,21%,AeroBrasil Connect
6227,2023-09-14,GIG,REC,2.6,462.31,1128.49,2065.77,Baixa,49,72%,AeroBrasil Connect
6228,2022-04-05,JPA,VIX,2.8,655.83,1475.94,2319.98,Baixa,35,95%,AeroBrasil Connect
6229,2019-05-05,GIG,GRU,4.9,1048.55,2462.02,4213.14,Baixa,75,84%,AeroBrasil Connect
6230,2022-07-23,GRU,GIG,1.2,497.35,1165.58,2025.36,Alta,86,78%,AeroBrasil Connect
6231,2023-10-24,FOR,SLZ,4.7,1032.34,2081.22,4416.45,Baixa,51,71%,AeroBrasil Connect
6232,2022-10-17,PVH,CGH,3.9,918.43,2271.83,3792.11,Baixa,89,88%,AeroBrasil Connect
6233,2019-08-22,IGZ,AJU,3.0,544.51,1328.53,1964.66,Baixa,33,87%,AeroBrasil Connect
6234,2020-07-05,MAO,GRU,3.0,618.7,1283.77,2763.64,Alta,44,59%,AeroBrasil Connect
6235,2022-05-25,FLN,SLZ,2.1,414.21,868.45,1749.47,Baixa,54,75%,AeroBrasil Connect
6236,2020-03-21,IGZ,SSA,1.1,150.0,350.0,600.0,Baixa,61,44%,AeroBrasil Connect
6237,2021-09-28,THE,GRU,4.0,640.29,1372.41,2245.74,Baixa,44,68%,AeroBrasil Connect
6238,2020-09-19,IGZ,BSB,1.9,240.98,599.47,1076.86,Baixa,86,34%,AeroBrasil Connect
6239,2020-12-10,REC,CGB,3.0,739.06,1648.57,3265.8,Alta,33,27%,AeroBrasil Connect
6240,2024-05-20,FOR,THE,3.2,557.65,1329.99,2128.28,Baixa,75,66%,AeroBrasil Connect
6241,2020-09-22,SSA,POA,3.5,457.57,917.87,1664.25,Baixa,24,26%,AeroBrasil Connect
6242,2021-10-22,THE,RBR,4.7,819.51,1700.54,3274.77,Baixa,24,50%,AeroBrasil Connect
6243,2019-04-06,RBR,CGR,1.3,282.72,689.3,994.29,Baixa,26,88%,AeroBrasil Connect
6244,2022-09-10,GRU,PVH,3.7,769.81,1755.31,3349.44,Baixa,75,69%,AeroBrasil Connect
6245,2021-06-02,VIX,RBR,3.3,776.99,1828.88,3131.45,Média,2,74%,AeroBrasil Connect
6246,2024-03-26,BEL,MAO,3.7,627.46,1375.23,2259.49,Baixa,30,68%,AeroBrasil Connect
6247,2023-06-11,CGB,SLZ,1.2,259.56,624.21,1137.22,Média,54,71%,AeroBrasil Connect
6248,2021-02-12,SDU,JPA,1.5,397.88,968.63,1688.98,Alta,30,53%,AeroBrasil Connect
6249,2023-06-02,GIG,GRU,1.5,400.76,952.52,1451.18,Média,22,93%,AeroBrasil Connect
6250,2023-10-21,CGB,BSB,4.7,1092.8,2340.3,4028.74,Baixa,66,94%,AeroBrasil Connect
6251,2020-06-02,FOR,BSB,1.4,238.75,488.61,1000.46,Média,12,59%,AeroBrasil Connect
6252,2019-10-27,AJU,SSA,1.9,449.23,1006.15,1860.5,Baixa,2,67%,AeroBrasil Connect
6253,2024-03-27,CGB,THE,1.4,260.13,629.6,1095.59,Baixa,33,85%,AeroBrasil Connect
6254,2023-11-10,CGR,SDU,3.5,1060.84,2582.52,4227.99,Média,79,95%,AeroBrasil Connect
6255,2020-01-22,SDU,PVH,4.3,904.94,2172.69,3356.43,Alta,15,26%,AeroBrasil Connect
6256,2019-07-23,VIX,CGH,1.3,742.22,1841.46,3098.22,Alta,2,95%,AeroBrasil Connect
6257,2023-09-05,GRU,CWB,2.0,403.51,813.01,1422.63,Baixa,20,95%,AeroBrasil Connect
6258,2023-04-21,FOR,CGR,3.0,605.36,1413.01,2707.93,Baixa,20,76%,AeroBrasil Connect
6259,2023-08-05,CNF,RBR,3.9,611.63,1330.53,2561.3,Baixa,83,88%,AeroBrasil Connect
6260,2022-10-23,SDU,PLU,2.7,601.95,1446.98,2642.74,Baixa,20,67%,AeroBrasil Connect
6261,2021-05-23,GRU,SDU,1.9,237.7,570.22,890.92,Baixa,59,68%,AeroBrasil Connect
6262,2024-03-10,PLU,RBR,3.3,627.07,1378.31,2461.46,Baixa,87,79%,AeroBrasil Connect
6263,2023-09-16,THE,CWB,4.3,1133.11,2806.24,4120.53,Baixa,9,95%,AeroBrasil Connect
6264,2024-03-18,CGR,CNF,2.2,429.04,950.02,1669.04,Baixa,53,69%,AeroBrasil Connect
6265,2023-11-09,SSA,CGB,1.2,262.86,570.73,1062.14,Média,85,78%,AeroBrasil Connect
6266,2023-02-20,PLU,GRU,2.6,1466.81,3451.75,5939.54,Altíssima,80,88%,AeroBrasil Connect
6267,2021-08-02,SSA,CGB,4.0,621.71,1505.6,2266.5,Baixa,61,74%,AeroBrasil Connect
6268,2019-03-13,AJU,JPA,1.4,360.23,785.18,1329.94,Baixa,36,72%,AeroBrasil Connect
6269,2021-04-01,PVH,RBR,1.6,268.23,564.54,952.32,Baixa,67,66%,AeroBrasil Connect
6270,2024-03-25,CGH,JPA,2.4,387.8,841.14,1560.35,Baixa,48,85%,AeroBrasil Connect
6271,2020-05-09,CGH,SSA,3.1,398.76,813.27,1720.8,Baixa,80,42%,AeroBrasil Connect
6272,2024-05-23,POA,PLU,3.4,767.09,1647.96,3227.7,Baixa,34,66%,AeroBrasil Connect
6273,2024-11-22,BEL,CGR,4.9,1471.65,2956.17,5698.27,Média,19,93%,AeroBrasil Connect
6274,2021-06-09,PVH,GIG,1.7,501.27,1225.3,2040.33,Média,14,52%,AeroBrasil Connect
6275,2021-10-10,MAO,BSB,1.7,288.74,625.85,1155.23,Baixa,81,54%,AeroBrasil Connect
6276,2022-05-05,VIX,PVH,4.3,1409.05,3251.47,5383.66,Baixa,2,72%,AeroBrasil Connect
6277,2024-06-01,AJU,BEL,4.9,1423.1,2893.98,5598.86,Média,50,86%,AeroBrasil Connect
6278,2023-09-27,FOR,JPA,3.7,667.01,1522.01,2441.8,Baixa,45,88%,AeroBrasil Connect
6279,2019-03-04,SDU,JPA,3.4,662.18,1359.22,2372.94,Baixa,22,77%,AeroBrasil Connect
6280,2022-06-27,CNF,FLN,1.9,404.71,998.59,1536.04,Média,30,92%,AeroBrasil Connect
6281,2024-04-07,SSA,AJU,4.4,823.78,1652.79,3432.12,Baixa,52,76%,AeroBrasil Connect
6282,2024-06-27,PLU,SSA,3.9,1122.74,2464.36,4746.83,Média,13,92%,AeroBrasil Connect
6283,2022-04-11,PVH,BSB,3.8,622.74,1291.77,2649.54,Baixa,80,86%,AeroBrasil Connect
6284,2022-05-23,SDU,CGB,2.6,659.26,1438.49,2760.63,Baixa,56,93%,AeroBrasil Connect
6285,2021-08-13,BEL,GRU,2.6,369.8,760.78,1337.12,Baixa,45,61%,AeroBrasil Connect
6286,2019-07-19,CWB,VIX,3.3,1065.35,2442.12,4161.98,Alta,25,84%,AeroBrasil Connect
6287,2020-04-10,BEL,REC,2.7,296.73,655.11,1250.19,Baixa,42,52%,AeroBrasil Connect
6288,2020-08-20,PLU,BEL,2.8,375.73,793.43,1407.97,Baixa,65,24%,AeroBrasil Connect
6289,2024-01-04,CGH,SLZ,4.8,2178.18,4405.5,8091.33,Alta,51,80%,AeroBrasil Connect
6290,2024-06-02,REC,SSA,4.7,1581.13,3746.94,6582.6,Média,14,89%,AeroBrasil Connect
6291,2021-05-20,IGZ,THE,3.5,548.89,1238.09,2092.23,Baixa,88,70%,AeroBrasil Connect
6292,2021-09-26,SLZ,FLN,1.0,189.81,408.65,816.02,Baixa,59,61%,AeroBrasil Connect
6293,2019-04-28,FLN,REC,3.6,906.96,1997.46,3304.64,Baixa,70,69%,AeroBrasil Connect
6294,2019-10-21,BSB,GIG,2.8,646.82,1429.08,2413.71,Baixa,45,88%,AeroBrasil Connect
6295,2023-01-13,CGB,PLU,4.4,1763.54,3963.4,6460.01,Alta,22,93%,AeroBrasil Connect
6296,2024-04-14,CNF,CGR,2.8,502.76,1108.9,2108.01,Baixa,60,73%,AeroBrasil Connect
6297,2024-08-21,SDU,CWB,2.0,374.12,881.68,1586.65,Baixa,52,70%,AeroBrasil Connect
6298,2020-04-09,AJU,CGR,2.0,245.11,522.4,1099.31,Baixa,24,48%,AeroBrasil Connect
6299,2022-07-09,THE,CGR,4.6,1640.96,3303.08,6720.47,Alta,69,74%,AeroBrasil Connect
6300,2021-11-16,JPA,GIG,4.9,1067.61,2397.38,3750.03,Média,83,66%,AeroBrasil Connect
6301,2024-04-24,SDU,CNF,2.6,682.25,1645.83,2829.54,Baixa,3,80%,AeroBrasil Connect
6302,2024-01-18,PLU,SSA,1.3,447.74,984.43,1747.35,Alta,88,82%,AeroBrasil Connect
6303,2020-05-20,THE,PVH,2.5,300.62,630.45,1335.9,Baixa,10,25%,AeroBrasil Connect
6304,2023-08-28,CNF,JPA,2.5,902.31,1829.43,3425.66,Baixa,5,85%,AeroBrasil Connect
6305,2021-02-13,GIG,FLN,2.6,798.93,1599.29,2956.81,Alta,14,71%,AeroBrasil Connect
6306,2021-09-12,REC,AJU,4.7,864.35,1951.24,3042.39,Baixa,3,75%,AeroBrasil Connect
6307,2023-01-11,RBR,SLZ,4.6,1911.65,4503.44,7379.39,Alta,76,86%,AeroBrasil Connect
6308,2024-05-26,IGZ,CGH,1.7,352.06,849.66,1421.78,Baixa,66,72%,AeroBrasil Connect
6309,2023-03-15,AJU,CGR,1.9,429.97,932.32,1899.04,Baixa,35,89%,AeroBrasil Connect
6310,2024-10-01,SSA,IGZ,2.8,860.2,1974.78,3527.2,Baixa,9,85%,AeroBrasil Connect
6311,2020-07-03,PLU,MAO,3.8,885.73,2139.04,3425.8,Alta,83,48%,AeroBrasil Connect
6312,2024-07-14,POA,CWB,1.9,713.96,1574.71,3091.99,Alta,68,69%,AeroBrasil Connect
6313,2023-10-14,POA,GIG,4.9,1056.47,2408.69,4069.59,Baixa,27,89%,AeroBrasil Connect
6314,2023-11-08,FLN,AJU,4.1,1204.65,2887.14,4612.91,Média,82,66%,AeroBrasil Connect
6315,2019-12-08,MAO,REC,1.5,499.45,1180.43,1950.41,Alta,80,69%,AeroBrasil Connect
6316,2019-04-09,REC,POA,2.5,375.53,935.95,1497.39,Baixa,24,89%,AeroBrasil Connect
6317,2023-03-27,GIG,POA,2.3,371.82,857.29,1586.38,Baixa,66,77%,AeroBrasil Connect
6318,2024-11-17,VIX,CGH,1.6,438.28,948.29,1868.57,Média,41,77%,AeroBrasil Connect
6319,2019-11-27,CGH,SLZ,2.6,557.69,1328.88,2327.53,Média,63,66%,AeroBrasil Connect
6320,2022-01-18,AJU,CWB,2.9,1081.3,2479.48,4028.79,Alta,43,85%,AeroBrasil Connect
6321,2021-11-16,GIG,CWB,3.8,768.71,1701.04,2879.5,Média,85,61%,AeroBrasil Connect
6322,2019-07-22,GIG,GRU,4.0,1594.63,3359.13,5867.95,Alta,33,92%,AeroBrasil Connect
6323,2019-04-13,SLZ,FOR,2.7,597.75,1318.36,2677.09,Baixa,7,72%,AeroBrasil Connect
6324,2020-06-01,REC,IGZ,4.0,600.83,1417.69,2309.24,Média,53,22%,AeroBrasil Connect
6325,2023-12-01,MAO,BSB,2.2,1115.75,2599.26,4491.34,Alta,14,75%,AeroBrasil Connect
6326,2023-12-08,AJU,FOR,1.3,389.48,875.47,1498.01,Alta,33,74%,AeroBrasil Connect
6327,2022-04-07,IGZ,CGB,4.9,891.65,2111.25,3594.21,Baixa,63,94%,AeroBrasil Connect
6328,2023-04-02,GRU,IGZ,3.0,685.23,1642.84,2597.46,Baixa,66,72%,AeroBrasil Connect
6329,2022-05-08,JPA,CGB,2.4,440.76,980.9,1667.16,Baixa,23,92%,AeroBrasil Connect
6330,2024-06-25,CNF,MAO,1.7,415.73,931.11,1560.65,Média,67,85%,AeroBrasil Connect
6331,2019-01-19,MAO,POA,4.4,1351.05,3009.63,5811.01,Alta,38,89%,AeroBrasil Connect
6332,2024-12-09,IGZ,JPA,3.4,1044.66,2522.84,4515.5,Alta,17,93%,AeroBrasil Connect
6333,2023-01-25,CGR,VIX,2.5,816.62,1920.35,3339.93,Alta,75,72%,AeroBrasil Connect
6334,2021-07-15,PLU,CWB,4.1,1162.54,2348.23,4667.33,Alta,34,74%,AeroBrasil Connect
6335,2023-07-25,SSA,BEL,3.9,1612.45,3971.43,6662.52,Alta,82,93%,AeroBrasil Connect
6336,2024-04-26,PLU,JPA,3.6,507.48,1242.8,1893.56,Baixa,48,88%,AeroBrasil Connect
6337,2022-11-03,CGR,FLN,3.0,740.01,1777.29,3000.07,Média,58,89%,AeroBrasil Connect
6338,2021-11-22,CGR,BEL,2.0,429.64,899.32,1616.34,Média,23,68%,AeroBrasil Connect
6339,2019-05-18,GRU,THE,2.8,655.31,1498.39,2357.65,Baixa,14,70%,AeroBrasil Connect
6340,2024-01-12,JPA,SLZ,2.6,977.5,2347.4,3485.29,Alta,78,90%,AeroBrasil Connect
6341,2021-02-13,SSA,IGZ,3.0,876.65,2049.45,3737.1,Alta,65,71%,AeroBrasil Connect
6342,2024-12-04,GRU,SSA,2.5,872.42,2112.95,3422.38,Alta,54,69%,AeroBrasil Connect
6343,2019-03-25,SSA,PLU,3.9,890.44,1930.92,3323.76,Baixa,71,80%,AeroBrasil Connect
6344,2022-09-13,CWB,FLN,2.8,657.33,1362.38,2364.06,Baixa,5,91%,AeroBrasil Connect
6345,2024-11-23,FOR,MAO,2.3,589.05,1348.33,2360.43,Média,37,76%,AeroBrasil Connect
6346,2021-05-23,CGR,SDU,3.2,452.38,950.78,1655.11,Baixa,78,69%,AeroBrasil Connect
6347,2024-07-05,THE,AJU,3.5,1213.65,2444.07,4966.51,Alta,30,94%,AeroBrasil Connect
6348,2019-03-07,POA,CGR,3.4,472.62,1061.21,2108.01,Baixa,33,79%,AeroBrasil Connect
6349,2020-05-07,CGR,PLU,3.0,321.99,665.55,1311.58,Baixa,14,54%,AeroBrasil Connect
6350,2024-10-27,IGZ,VIX,4.8,838.87,2058.23,3306.61,Baixa,17,67%,AeroBrasil Connect
6351,2022-02-13,REC,SDU,3.8,1089.4,2611.34,3967.95,Alta,69,71%,AeroBrasil Connect
6352,2024-08-17,PLU,FLN,4.5,618.66,1288.28,2307.92,Baixa,75,81%,AeroBrasil Connect
6353,2024-05-25,PLU,CGR,3.7,648.62,1563.51,2703.55,Baixa,57,69%,AeroBrasil Connect
6354,2020-06-22,THE,IGZ,3.2,542.75,1187.19,2065.37,Média,83,38%,AeroBrasil Connect
6355,2023-06-25,THE,BEL,1.6,397.62,978.86,1462.92,Média,48,84%,AeroBrasil Connect
6356,2022-07-15,CGB,SSA,2.7,839.27,1913.76,3001.39,Alta,68,89%,AeroBrasil Connect
6357,2021-11-07,PLU,AJU,4.3,1051.91,2210.48,3895.98,Média,27,52%,AeroBrasil Connect
6358,2020-07-22,BEL,CGH,3.1,602.04,1375.83,2143.35,Alta,41,39%,AeroBrasil Connect
6359,2020-01-17,BEL,BSB,4.2,642.46,1591.55,2308.4,Alta,76,59%,AeroBrasil Connect
6360,2022-11-17,CWB,MAO,3.8,1095.32,2427.9,4716.08,Média,22,91%,AeroBrasil Connect
6361,2019-06-05,CGB,JPA,2.8,736.38,1837.05,2891.54,Média,8,83%,AeroBrasil Connect
6362,2021-03-03,RBR,CGB,4.1,622.49,1335.37,2465.75,Baixa,53,61%,AeroBrasil Connect
6363,2020-10-05,IGZ,CGH,2.7,429.36,1047.95,1902.04,Baixa,48,36%,AeroBrasil Connect
6364,2022-08-02,REC,VIX,4.9,1153.86,2835.57,5135.24,Baixa,8,67%,AeroBrasil Connect
6365,2021-12-12,SLZ,PLU,4.9,1441.29,2975.64,5538.4,Alta,69,66%,AeroBrasil Connect
6366,2024-08-18,MAO,CGR,1.8,324.8,661.25,1356.46,Baixa,62,68%,AeroBrasil Connect
6367,2023-06-28,CGR,RBR,2.6,712.72,1620.19,2851.76,Média,62,67%,AeroBrasil Connect
6368,2022-06-26,JPA,PLU,1.4,367.19,900.18,1336.21,Média,17,90%,AeroBrasil Connect
6369,2023-04-15,JPA,MAO,1.2,237.7,484.79,1035.9,Baixa,75,67%,AeroBrasil Connect
6370,2020-02-01,CGH,GRU,2.0,465.19,940.74,1933.17,Alta,75,24%,AeroBrasil Connect
6371,2022-09-11,AJU,CGH,4.2,1296.38,3197.87,5826.14,Baixa,2,79%,AeroBrasil Connect
6372,2019-05-14,REC,AJU,1.3,240.16,501.13,953.64,Baixa,60,92%,AeroBrasil Connect
6373,2023-04-15,RBR,CWB,1.6,271.78,679.38,1215.28,Baixa,37,88%,AeroBrasil Connect
6374,2022-11-01,IGZ,CNF,4.5,1612.29,3328.42,6268.11,Média,22,87%,AeroBrasil Connect
6375,2020-04-13,BSB,CGH,4.9,574.22,1177.65,2420.54,Baixa,39,34%,AeroBrasil Connect
6376,2022-07-08,GRU,BSB,1.9,536.82,1221.53,1987.38,Alta,66,69%,AeroBrasil Connect
6377,2023-07-23,JPA,THE,2.3,835.82,2058.69,3081.4,Alta,26,67%,AeroBrasil Connect
6378,2022-04-16,IGZ,BEL,2.8,734.3,1577.65,3073.44,Baixa,69,92%,AeroBrasil Connect
6379,2019-10-17,SLZ,THE,1.5,287.32,595.99,1224.49,Baixa,17,83%,AeroBrasil Connect
6380,2023-09-06,RBR,PLU,1.9,304.07,622.23,1126.1,Baixa,60,87%,AeroBrasil Connect
6381,2023-08-02,CNF,SSA,2.1,418.34,938.4,1611.4,Baixa,44,90%,AeroBrasil Connect
6382,2020-05-04,REC,CWB,4.9,1023.97,2128.91,4240.23,Baixa,6,50%,AeroBrasil Connect
6383,2023-10-04,MAO,CGB,1.4,351.29,799.36,1410.15,Baixa,14,92%,AeroBrasil Connect
6384,2022-08-25,CNF,IGZ,1.8,460.48,1099.57,1755.99,Baixa,2,65%,AeroBrasil Connect
6385,2021-06-16,PVH,BEL,1.6,316.16,665.14,1391.98,Média,61,57%,AeroBrasil Connect
6386,2024-10-28,CNF,REC,2.8,598.8,1414.25,2167.9,Baixa,74,73%,AeroBrasil Connect
6387,2020-07-19,SSA,GIG,2.2,538.43,1325.76,1909.55,Alta,55,35%,AeroBrasil Connect
6388,2023-02-25,BSB,CNF,3.9,1485.04,3008.03,6090.9,Alta,41,72%,AeroBrasil Connect
6389,2019-09-19,CNF,POA,3.0,516.45,1145.3,1941.84,Baixa,62,84%,AeroBrasil Connect
6390,2019-04-28,SLZ,MAO,3.2,686.74,1520.6,2556.48,Baixa,73,80%,AeroBrasil Connect
6391,2022-07-20,BSB,MAO,2.6,757.82,1760.58,2737.0,Alta,75,88%,AeroBrasil Connect
6392,2019-05-22,BEL,PLU,2.9,424.12,1005.09,1776.7,Baixa,43,65%,AeroBrasil Connect
6393,2019-06-19,MAO,PVH,1.1,286.61,685.52,1049.33,Média,44,72%,AeroBrasil Connect
6394,2019-07-03,GRU,CGB,2.4,574.09,1379.58,2568.09,Alta,78,89%,AeroBrasil Connect
6395,2023-11-12,POA,VIX,1.6,565.23,1204.53,2293.7,Média,63,79%,AeroBrasil Connect
6396,2023-09-10,SLZ,AJU,2.8,625.01,1363.32,2724.11,Baixa,89,67%,AeroBrasil Connect
6397,2021-12-03,CWB,BEL,1.9,466.1,1053.28,1740.84,Alta,77,70%,AeroBrasil Connect
6398,2022-01-02,AJU,VIX,2.0,595.71,1355.67,2166.78,Alta,72,91%,AeroBrasil Connect
6399,2023-11-23,SLZ,IGZ,2.4,862.3,1960.37,3727.7,Média,88,83%,AeroBrasil Connect
6400,2024-11-07,CGH,CGB,2.8,875.45,1928.99,3633.31,Média,62,76%,AeroBrasil Connect
6401,2022-06-28,THE,MAO,1.4,478.73,1160.19,1773.38,Média,2,91%,AeroBrasil Connect
6402,2020-03-01,CWB,BEL,2.6,217.94,541.87,815.18,Baixa,64,47%,AeroBrasil Connect
6403,2019-10-21,BEL,CGR,1.3,318.65,748.52,1171.85,Baixa,66,70%,AeroBrasil Connect
6404,2022-04-24,PLU,JPA,3.7,754.25,1786.31,3268.4,Baixa,78,74%,AeroBrasil Connect
6405,2023-01-08,GIG,CNF,1.4,524.27,1253.84,1879.58,Alta,57,70%,AeroBrasil Connect
6406,2022-08-06,AJU,RBR,3.6,640.49,1594.53,2581.95,Baixa,27,81%,AeroBrasil Connect
6407,2020-04-01,SSA,CGR,1.9,198.72,404.24,713.14,Baixa,56,28%,AeroBrasil Connect
6408,2024-02-06,POA,GRU,2.9,1087.32,2682.61,3888.76,Alta,73,95%,AeroBrasil Connect
6409,2020-03-03,BSB,MAO,3.5,532.77,1318.54,1915.38,Baixa,46,46%,AeroBrasil Connect
6410,2019-01-15,RBR,MAO,2.3,1018.04,2053.61,4498.17,Alta,46,66%,AeroBrasil Connect
6411,2019-02-20,RBR,IGZ,2.8,1257.31,2566.99,5272.83,Altíssima,49,90%,AeroBrasil Connect
6412,2021-01-22,CGR,BEL,1.4,360.53,734.73,1613.85,Alta,45,73%,AeroBrasil Connect
6413,2023-08-25,PLU,SSA,1.2,276.29,579.53,982.21,Baixa,61,77%,AeroBrasil Connect
6414,2022-04-18,GRU,VIX,3.5,578.85,1416.3,2088.18,Baixa,32,84%,AeroBrasil Connect
6415,2019-01-09,CNF,SDU,2.2,689.1,1722.6,2954.63,Alta,70,87%,AeroBrasil Connect
6416,2021-07-03,CGH,AJU,2.4,646.62,1402.94,2648.65,Alta,71,59%,AeroBrasil Connect
6417,2020-08-11,POA,CWB,4.0,524.81,1244.66,2022.6,Baixa,80,50%,AeroBrasil Connect
6418,2020-11-07,IGZ,CGB,3.9,706.04,1727.58,2859.92,Média,75,20%,AeroBrasil Connect
6419,2021-12-14,REC,RBR,2.5,935.88,2185.03,3769.21,Alta,82,51%,AeroBrasil Connect
6420,2021-09-18,GIG,SDU,3.2,558.36,1123.25,2425.31,Baixa,12,65%,AeroBrasil Connect
6421,2021-08-14,CWB,BSB,4.9,631.52,1273.69,2319.29,Baixa,51,51%,AeroBrasil Connect
6422,2019-04-01,SLZ,REC,4.7,944.13,1956.21,3777.1,Baixa,73,72%,AeroBrasil Connect
6423,2021-10-27,VIX,THE,1.1,173.66,357.43,761.35,Baixa,73,70%,AeroBrasil Connect
6424,2023-01-02,JPA,SSA,2.0,600.44,1332.61,2680.88,Alta,42,75%,AeroBrasil Connect
6425,2019-05-10,BEL,POA,4.1,620.79,1365.38,2429.81,Baixa,79,78%,AeroBrasil Connect
6426,2020-10-12,SDU,AJU,4.9,669.26,1416.56,2529.33,Baixa,70,34%,AeroBrasil Connect
6427,2024-10-21,BEL,GIG,2.3,463.19,1123.47,1694.9,Baixa,75,70%,AeroBrasil Connect
6428,2022-08-22,VIX,GIG,1.8,334.92,823.46,1303.6,Baixa,84,84%,AeroBrasil Connect
6429,2019-02-07,SDU,POA,4.3,1864.06,4195.59,6650.03,Alta,88,90%,AeroBrasil Connect
6430,2023-08-22,PVH,VIX,3.7,617.43,1498.46,2197.08,Baixa,76,92%,AeroBrasil Connect
6431,2019-08-16,BSB,SSA,2.3,479.7,960.68,1877.85,Baixa,8,90%,AeroBrasil Connect
6432,2020-11-11,GRU,AJU,5.0,710.51,1539.77,3136.71,Média,87,44%,AeroBrasil Connect
6433,2019-07-17,AJU,GRU,4.7,2096.5,4962.55,9144.2,Alta,48,91%,AeroBrasil Connect
6434,2023-10-15,REC,VIX,3.6,501.24,1223.92,2045.81,Baixa,86,79%,AeroBrasil Connect
6435,2020-05-27,SDU,CWB,4.9,613.0,1267.89,2724.89,Baixa,65,26%,AeroBrasil Connect
6436,2023-11-15,PLU,POA,1.1,369.32,774.59,1313.33,Média,30,75%,AeroBrasil Connect
6437,2024-10-06,SSA,SDU,4.4,847.17,1803.78,3280.85,Baixa,38,78%,AeroBrasil Connect
6438,2021-01-06,REC,GIG,2.0,588.33,1423.41,2129.91,Alta,39,74%,AeroBrasil Connect
6439,2021-07-12,CGH,REC,4.3,1172.24,2494.91,4706.45,Alta,5,73%,AeroBrasil Connect
6440,2023-03-14,THE,BSB,4.3,785.46,1880.68,2833.57,Baixa,20,66%,AeroBrasil Connect
6441,2021-03-13,FOR,CGH,2.9,570.01,1303.2,2401.03,Baixa,56,74%,AeroBrasil Connect
6442,2022-06-22,VIX,SDU,3.9,1167.14,2596.01,4513.78,Média,78,93%,AeroBrasil Connect
6443,2019-07-28,PVH,VIX,2.0,625.34,1475.0,2631.47,Alta,67,90%,AeroBrasil Connect
6444,2021-10-23,BSB,CGB,1.8,237.09,583.74,979.85,Baixa,16,53%,AeroBrasil Connect
6445,2019-08-17,REC,GIG,5.0,1293.24,2624.49,5416.99,Baixa,11,79%,AeroBrasil Connect
6446,2024-07-14,IGZ,SDU,2.9,800.38,1913.93,3510.72,Alta,66,81%,AeroBrasil Connect
6447,2020-08-27,FLN,GRU,2.7,334.18,727.74,1399.85,Baixa,11,48%,AeroBrasil Connect
6448,2022-06-18,MAO,AJU,1.8,508.69,1057.97,2206.13,Média,63,86%,AeroBrasil Connect
6449,2022-05-02,THE,REC,2.1,387.48,810.43,1556.69,Baixa,28,74%,AeroBrasil Connect
