ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia,Tipo_Voo,Classe_Aviao
4747,2022-12-19,REC,EZE,6.6,4837.44,12764.04,29643.74,Alta,39,70%,Global Wings International,Internacional,A350
4748,2021-05-28,SSA,LIS,9.2,3184.7,10106.12,21423.83,Baixa,59,50%,Global Wings International,Internacional,A350
4749,2023-10-04,CNF,SCL,11.0,4893.92,13033.41,34016.02,Baixa,27,82%,Global Wings International,Internacional,A350
4750,2019-06-22,BSB,EZE,11.4,9288.61,30531.14,58436.24,Alta,92,75%,Global Wings International,Internacional,A330
4751,2019-09-22,REC,FCO,7.3,3843.71,13061.4,21215.94,Baixa,86,70%,Global Wings International,Internacional,B777
4752,2024-05-28,GIG,SSA,3.2,712.05,2025.74,5149.78,Baixa,115,73%,Global Wings International,Doméstico,B777
4753,2019-10-03,GIG,REC,2.5,643.35,1829.4,3877.34,Baixa,80,74%,Global Wings International,Doméstico,B787
4754,2023-04-27,BSB,SCL,9.6,5249.29,17112.67,32955.29,Baixa,175,82%,Global Wings International,Internacional,B787
4755,2024-12-02,CNF,LHR,11.5,5723.31,18672.74,31819.1,Alta,86,83%,Global Wings International,Internacional,B787
4756,2023-01-27,GIG,CDG,10.0,8417.35,28511.91,62453.52,Alta,35,82%,Global Wings International,Internacional,B777
4757,2021-07-18,REC,SCL,6.1,3002.78,9837.01,23910.27,Alta,176,34%,Global Wings International,Internacional,B777
4758,2023-07-04,CNF,FCO,9.1,8315.9,23864.41,63382.54,Alta,28,79%,Global Wings International,Internacional,B777
4759,2022-07-12,SSA,CDG,6.5,3278.72,8979.07,20074.16,Alta,38,74%,Global Wings International,Internacional,B777
4760,2023-02-23,CNF,JFK,8.4,3587.32,11950.87,21463.55,Média,81,72%,Global Wings International,Internacional,A330
4761,2024-05-05,BSB,SSA,1.8,681.91,2175.56,5298.54,Baixa,142,73%,Global Wings International,Doméstico,A350
4762,2020-03-28,GRU,PTY,10.4,1424.16,4797.42,10985.24,Baixa,156,20%,Global Wings International,Internacional,B787
4763,2019-08-28,FLN,FCO,11.9,9360.2,27897.08,61138.6,Média,176,83%,Global Wings International,Internacional,A350
4764,2019-08-03,SSA,MAD,10.8,6845.25,17785.7,38596.02,Média,62,75%,Global Wings International,Internacional,A330
4765,2020-01-28,FLN,JFK,8.9,2964.52,10130.26,19310.9,Alta,93,26%,Global Wings International,Internacional,B777
4766,2019-12-06,REC,SCL,9.5,9364.38,27886.34,66884.57,Alta,111,73%,Global Wings International,Internacional,A330
4767,2022-07-22,BSB,CDG,10.9,11466.5,37697.6,76865.84,Alta,73,76%,Global Wings International,Internacional,B777
4768,2021-01-14,CNF,FCO,11.8,6058.71,15648.97,37369.8,Alta,86,43%,Global Wings International,Internacional,A330
4769,2022-02-24,SSA,MIA,7.7,4883.09,15240.31,24872.61,Média,19,71%,Global Wings International,Internacional,B777
4770,2019-05-09,BSB,REC,3.2,1475.21,4206.68,7492.11,Baixa,164,75%,Global Wings International,Doméstico,B787
4771,2020-01-21,CNF,LIS,8.4,2231.46,5778.36,12141.93,Alta,21,40%,Global Wings International,Internacional,A350
4772,2024-07-26,FLN,GIG,4.0,3263.37,9698.33,25829.5,Alta,95,76%,Global Wings International,Doméstico,B777
4773,2019-06-21,SSA,JFK,11.2,9345.32,27448.71,66134.81,Alta,51,82%,Global Wings International,Internacional,B777
4774,2024-08-06,SSA,REC,2.0,964.82,3013.45,6339.28,Média,21,71%,Global Wings International,Doméstico,A330
4775,2024-04-03,REC,LIS,6.9,2813.9,7892.43,16389.38,Baixa,82,82%,Global Wings International,Internacional,A350
4776,2019-11-09,BSB,EZE,9.9,8494.27,29398.76,46358.29,Média,136,79%,Global Wings International,Internacional,A350
4777,2023-09-10,REC,FCO,6.8,2419.61,6844.26,15222.13,Baixa,141,80%,Global Wings International,Internacional,A330
4778,2023-10-23,FLN,SCL,7.0,3898.62,11239.88,29538.74,Baixa,49,85%,Global Wings International,Internacional,B777
4779,2020-02-01,BSB,JFK,9.5,2121.41,7182.99,12270.2,Média,54,35%,Global Wings International,Internacional,B787
4780,2019-07-04,REC,MIA,8.1,6839.19,19403.0,42155.61,Alta,33,80%,Global Wings International,Internacional,A350
4781,2021-08-19,FOR,LHR,8.2,1905.95,5170.49,13921.78,Média,59,36%,Global Wings International,Internacional,B787
4782,2024-03-01,CNF,SCL,7.7,3558.81,10235.4,20774.97,Baixa,45,79%,Global Wings International,Internacional,B777
4783,2021-12-27,CNF,REC,3.7,1097.0,3025.42,8618.41,Alta,29,56%,Global Wings International,Doméstico,A350
4784,2021-10-16,POA,PTY,9.5,2191.76,5750.9,17190.97,Baixa,50,58%,Global Wings International,Internacional,B787
4785,2019-08-20,GIG,CNF,1.6,433.48,1371.9,2500.0,Média,14,78%,Global Wings International,Doméstico,B787
4786,2022-01-28,SSA,FOR,1.9,1404.81,4821.28,9766.89,Alta,49,72%,Global Wings International,Doméstico,B777
4787,2022-04-09,GIG,LIS,6.3,2620.35,8004.55,20768.41,Baixa,115,85%,Global Wings International,Internacional,A330
4788,2023-10-12,REC,LIS,9.2,3645.53,12557.91,24834.97,Baixa,40,72%,Global Wings International,Internacional,B777
4789,2022-03-09,GIG,CDG,8.4,3917.01,12044.45,22803.24,Baixa,46,74%,Global Wings International,Internacional,A350
4790,2019-12-26,FOR,FLN,1.7,1343.77,3467.59,9109.14,Alta,156,83%,Global Wings International,Doméstico,A330
4791,2019-01-19,CNF,LIS,10.2,10281.76,29377.92,79406.0,Alta,179,71%,Global Wings International,Internacional,B787
4792,2024-02-14,GRU,LIS,6.6,3506.82,11634.1,20927.5,Média,112,85%,Global Wings International,Internacional,A330
4793,2019-11-04,SSA,CNF,2.3,1224.69,4246.92,9365.9,Média,138,79%,Global Wings International,Doméstico,B787
4794,2019-04-28,BSB,MAD,6.2,2826.65,7721.88,17187.1,Baixa,63,71%,Global Wings International,Internacional,B777
4795,2022-03-16,CNF,FLN,2.6,758.76,2224.06,5308.35,Baixa,73,73%,Global Wings International,Doméstico,B777
4796,2023-05-05,FLN,EZE,6.4,3711.69,11072.17,23064.63,Baixa,113,82%,Global Wings International,Internacional,A350
4797,2024-11-12,GIG,PTY,6.8,2862.1,8100.73,17507.06,Média,109,74%,Global Wings International,Internacional,B777
4798,2023-03-09,POA,JFK,8.1,2351.26,7076.81,15806.52,Baixa,45,70%,Global Wings International,Internacional,B777
4799,2024-03-18,BSB,GIG,2.5,743.87,2380.18,5068.54,Baixa,87,79%,Global Wings International,Doméstico,A350
4800,2020-04-27,GRU,PTY,9.7,1103.59,2935.85,8552.52,Baixa,15,16%,Global Wings International,Internacional,A350
4801,2019-03-25,GRU,POA,2.2,438.22,1439.75,2500.0,Baixa,12,83%,Global Wings International,Doméstico,A350
4802,2022-05-09,FLN,LHR,7.0,2283.5,7284.02,13857.79,Baixa,101,71%,Global Wings International,Internacional,B787
4803,2022-11-28,CNF,MIA,7.3,4547.34,15838.33,32715.49,Média,113,72%,Global Wings International,Internacional,A330
4804,2024-01-19,CNF,CDG,8.0,7290.87,24687.6,37828.23,Alta,154,81%,Global Wings International,Internacional,B777
4805,2022-08-01,POA,SSA,1.9,766.52,2399.16,5999.01,Média,30,78%,Global Wings International,Doméstico,A330
4806,2023-03-28,CNF,BSB,2.1,477.32,1528.36,3156.16,Baixa,153,84%,Global Wings International,Doméstico,B787
4807,2023-12-14,POA,PTY,9.3,9647.17,30166.45,72261.23,Alta,123,71%,Global Wings International,Internacional,A350
4808,2019-06-25,GRU,POA,1.9,792.32,2344.86,4832.31,Alta,56,74%,Global Wings International,Doméstico,A330
4809,2023-05-02,BSB,LIS,8.8,4694.39,12701.85,29119.7,Baixa,78,85%,Global Wings International,Internacional,B777
4810,2019-02-04,REC,LIS,7.3,3491.99,11466.15,22280.11,Média,85,77%,Global Wings International,Internacional,B787
4811,2022-12-14,POA,FLN,2.9,1548.55,4781.69,11178.66,Alta,124,74%,Global Wings International,Doméstico,A350
4812,2019-03-22,POA,SCL,10.0,5930.24,18267.21,30270.0,Baixa,115,70%,Global Wings International,Internacional,B787
4813,2024-01-28,GRU,SSA,3.9,2690.8,8561.81,16189.06,Alta,117,77%,Global Wings International,Doméstico,B777
4814,2019-11-04,REC,FCO,7.5,3962.84,11819.55,21660.15,Média,153,81%,Global Wings International,Internacional,A350
4815,2023-04-25,FOR,SSA,2.3,785.81,2666.64,4746.05,Baixa,37,77%,Global Wings International,Doméstico,A350
4816,2024-07-14,FLN,PTY,11.4,13346.3,37453.85,81580.92,Alta,124,75%,Global Wings International,Internacional,A330
4817,2021-03-03,FLN,LIS,7.9,1743.07,4818.58,9981.76,Baixa,143,52%,Global Wings International,Internacional,B777
4818,2020-08-20,GRU,GIG,3.3,400.0,1226.36,2500.0,Média,165,24%,Global Wings International,Doméstico,A330
4819,2024-02-06,GRU,POA,4.0,1676.39,4620.58,13244.86,Média,62,83%,Global Wings International,Doméstico,B777
4820,2024-03-17,FLN,CNF,3.4,1272.97,3309.0,9043.91,Baixa,74,79%,Global Wings International,Doméstico,A330
4821,2023-08-20,CNF,EZE,11.4,7836.42,23356.54,44895.2,Média,69,78%,Global Wings International,Internacional,B787
4822,2019-03-13,POA,CDG,10.0,2869.19,9156.46,21000.49,Baixa,146,78%,Global Wings International,Internacional,B787
4823,2019-03-08,BSB,REC,3.1,890.89,2810.65,6518.65,Baixa,39,74%,Global Wings International,Doméstico,A330
4824,2023-12-02,CNF,EZE,9.6,9057.85,28334.66,57743.55,Alta,61,81%,Global Wings International,Internacional,B787
4825,2023-07-02,BSB,FCO,8.9,5400.99,17287.38,42860.88,Alta,77,70%,Global Wings International,Internacional,A330
4826,2023-11-06,FOR,FCO,7.9,3499.21,11661.19,18969.77,Média,133,81%,Global Wings International,Internacional,B777
4827,2019-10-16,SSA,MAD,8.6,3787.07,12432.59,26221.09,Baixa,43,73%,Global Wings International,Internacional,B787
4828,2021-05-12,BSB,JFK,11.4,2470.65,6612.12,13551.13,Baixa,147,35%,Global Wings International,Internacional,B777
4829,2024-02-08,FOR,GRU,2.3,1139.84,3839.72,6210.61,Média,52,71%,Global Wings International,Doméstico,A330
4830,2024-04-21,BSB,FOR,1.7,545.59,1743.55,3990.47,Baixa,115,70%,Global Wings International,Doméstico,B777
4831,2024-06-02,FLN,MIA,10.6,7547.25,19950.3,40194.44,Alta,147,76%,Global Wings International,Internacional,A330
4832,2024-04-09,SSA,FOR,2.8,1136.13,3572.18,6844.87,Baixa,116,70%,Global Wings International,Doméstico,B777
4833,2019-09-08,GIG,POA,2.1,750.98,2157.68,4812.19,Baixa,33,84%,Global Wings International,Doméstico,A330
4834,2019-01-06,REC,PTY,9.8,7817.5,20446.91,50658.88,Alta,150,75%,Global Wings International,Internacional,A350
4835,2022-02-21,REC,JFK,10.0,5654.96,15729.71,28832.55,Média,143,74%,Global Wings International,Internacional,A330
4836,2024-06-24,CNF,LIS,10.3,5314.3,16134.48,30460.25,Alta,150,70%,Global Wings International,Internacional,A330
4837,2019-05-19,SSA,JFK,7.9,2695.46,9017.93,14826.75,Baixa,34,82%,Global Wings International,Internacional,B777
4838,2024-04-07,REC,MAD,8.2,3258.63,11050.99,18798.47,Baixa,30,79%,Global Wings International,Internacional,A330
4839,2019-08-22,GRU,MIA,7.9,4466.31,12216.37,26139.95,Média,159,83%,Global Wings International,Internacional,B787
4840,2019-03-21,GIG,MIA,11.7,5865.19,15510.83,30936.16,Baixa,68,74%,Global Wings International,Internacional,B787
4841,2024-10-11,FOR,LHR,9.6,3960.59,12869.19,29659.84,Baixa,156,82%,Global Wings International,Internacional,B787
4842,2021-12-02,GIG,MAD,7.7,3840.83,9679.38,22300.89,Alta,89,49%,Global Wings International,Internacional,B777
4843,2019-08-20,REC,CDG,11.7,8607.76,28713.76,56478.53,Média,38,79%,Global Wings International,Internacional,A350
4844,2023-01-13,GRU,POA,3.5,2030.69,7053.02,10355.31,Alta,146,76%,Global Wings International,Doméstico,B787
4845,2022-12-23,GRU,SCL,11.9,9024.12,27386.09,51766.7,Alta,46,84%,Global Wings International,Internacional,A350
4846,2022-10-01,GIG,SCL,11.2,5213.42,16785.71,38643.68,Baixa,82,83%,Global Wings International,Internacional,A330
4847,2024-10-12,GIG,CDG,10.4,4135.52,11508.44,29348.18,Baixa,10,85%,Global Wings International,Internacional,A330
4848,2021-09-15,BSB,FCO,8.7,1847.29,6013.69,10154.96,Baixa,78,55%,Global Wings International,Internacional,A330
4849,2019-09-23,SSA,MAD,7.1,3324.38,8889.51,17878.66,Baixa,100,77%,Global Wings International,Internacional,A350
4850,2023-12-02,POA,JFK,11.7,10262.52,30652.86,78362.38,Alta,118,75%,Global Wings International,Internacional,A330
4851,2024-07-05,FLN,FCO,8.2,7234.43,19780.04,50774.49,Alta,161,70%,Global Wings International,Internacional,A350
4852,2021-06-15,FOR,EZE,8.7,5829.93,16658.57,39645.8,Alta,68,38%,Global Wings International,Internacional,B787
4853,2023-05-26,GRU,FLN,2.4,840.57,2708.25,4666.32,Baixa,8,72%,Global Wings International,Doméstico,B787
4854,2023-04-15,REC,MIA,6.7,4113.8,10930.65,31396.69,Baixa,176,70%,Global Wings International,Internacional,A330
4855,2023-10-17,CNF,EZE,7.2,2986.63,10003.87,21132.33,Baixa,44,73%,Global Wings International,Internacional,B777
4856,2024-09-05,FLN,MAD,9.5,4990.75,17375.66,38942.32,Baixa,146,77%,Global Wings International,Internacional,A350
4857,2024-03-21,FLN,SCL,10.0,3510.72,10955.83,24752.09,Baixa,24,78%,Global Wings International,Internacional,A330
4858,2023-11-28,REC,POA,1.8,645.58,1948.12,4882.32,Média,33,84%,Global Wings International,Doméstico,A330
4859,2022-02-01,FLN,POA,3.3,1246.56,3431.37,9885.94,Média,157,83%,Global Wings International,Doméstico,A330
4860,2022-09-15,GRU,CNF,2.8,672.94,1992.0,4988.57,Baixa,110,75%,Global Wings International,Doméstico,B777
4861,2022-01-24,REC,LHR,10.3,10468.49,32585.91,74651.38,Alta,171,85%,Global Wings International,Internacional,B777
4862,2024-11-15,SSA,LHR,6.9,3335.18,9672.69,26627.37,Média,131,78%,Global Wings International,Internacional,B787
4863,2024-02-28,FLN,POA,3.5,2162.25,7333.55,14035.56,Média,164,76%,Global Wings International,Doméstico,A330
4864,2023-10-23,CNF,CDG,10.1,3933.75,12740.9,25459.12,Baixa,169,72%,Global Wings International,Internacional,A330
4865,2024-09-23,REC,LHR,9.2,4124.83,13408.25,27350.21,Baixa,112,75%,Global Wings International,Internacional,B777
4866,2023-02-27,REC,JFK,11.8,7615.35,19398.06,40247.88,Média,151,74%,Global Wings International,Internacional,B787
4867,2019-10-18,GIG,FCO,7.7,5157.32,13459.58,39055.29,Baixa,67,77%,Global Wings International,Internacional,B787
4868,2021-12-09,GIG,SSA,2.0,554.83,1709.61,3075.44,Alta,13,37%,Global Wings International,Doméstico,B787
4869,2024-04-11,BSB,FCO,9.5,3247.67,8276.88,20680.41,Baixa,58,73%,Global Wings International,Internacional,A350
4870,2020-05-16,FOR,PTY,6.5,1441.19,3608.73,8327.48,Baixa,7,39%,Global Wings International,Internacional,B787
4871,2021-04-09,BSB,LHR,6.8,1190.75,3203.14,8658.58,Baixa,101,44%,Global Wings International,Internacional,A350
4872,2021-09-10,BSB,SCL,8.0,1954.45,6768.35,10076.59,Baixa,23,35%,Global Wings International,Internacional,A350
4873,2024-05-24,POA,JFK,10.6,4541.15,13913.82,24148.02,Baixa,120,82%,Global Wings International,Internacional,A330
4874,2022-12-09,FOR,LIS,10.8,8851.52,27063.73,58982.95,Alta,32,75%,Global Wings International,Internacional,A350
4875,2024-07-24,FLN,REC,2.6,1404.19,4118.83,9107.05,Alta,49,83%,Global Wings International,Doméstico,B787
4876,2024-07-19,FLN,REC,2.7,1849.98,6306.43,11406.64,Alta,52,76%,Global Wings International,Doméstico,A350
4877,2021-11-09,CNF,FLN,3.1,805.84,2657.85,4791.9,Média,111,42%,Global Wings International,Doméstico,A350
4878,2022-01-24,SSA,CNF,1.7,852.66,2265.9,4948.67,Alta,129,75%,Global Wings International,Doméstico,A350
4879,2024-02-04,GRU,FLN,3.8,1263.51,4234.49,6905.55,Média,128,83%,Global Wings International,Doméstico,A330
4880,2019-09-13,FOR,GIG,3.1,1047.96,3566.43,6731.02,Baixa,97,79%,Global Wings International,Doméstico,A330
4881,2022-06-06,POA,MIA,6.6,7700.81,25262.81,61303.98,Alta,158,79%,Global Wings International,Internacional,B777
4882,2024-08-12,FOR,EZE,7.7,6562.96,21278.58,47550.55,Média,46,82%,Global Wings International,Internacional,A350
4883,2022-05-05,FOR,FCO,9.2,2729.48,8721.15,19035.52,Baixa,41,73%,Global Wings International,Internacional,B787
4884,2023-12-20,FOR,EZE,10.2,10371.54,30649.91,65318.44,Alta,157,71%,Global Wings International,Internacional,A330
4885,2023-11-10,CNF,CDG,10.2,4798.08,14865.26,35988.98,Média,76,78%,Global Wings International,Internacional,A350
4886,2024-01-02,GRU,SCL,6.9,4923.01,15932.38,36997.83,Alta,42,84%,Global Wings International,Internacional,B787
4887,2019-11-24,CNF,POA,3.3,2092.21,6497.52,12371.08,Média,17,83%,Global Wings International,Doméstico,B777
4888,2021-11-10,CNF,PTY,6.5,1904.91,6084.16,11225.08,Média,95,50%,Global Wings International,Internacional,B777
4889,2023-07-05,FLN,BSB,3.9,2543.79,8018.08,18542.24,Alta,121,84%,Global Wings International,Doméstico,B777
4890,2023-03-11,POA,CDG,7.5,2672.71,9112.66,20983.45,Baixa,161,79%,Global Wings International,Internacional,A330
4891,2020-11-28,POA,SCL,10.2,2612.08,8838.1,20219.35,Média,168,32%,Global Wings International,Internacional,A330
4892,2021-03-25,CNF,LIS,10.6,3452.19,8953.63,17939.29,Baixa,33,59%,Global Wings International,Internacional,B777
4893,2019-10-15,FOR,SSA,3.1,734.21,2010.42,4906.2,Baixa,19,79%,Global Wings International,Doméstico,A350
4894,2022-05-02,GIG,SSA,1.7,638.93,2091.53,3605.76,Baixa,15,78%,Global Wings International,Doméstico,A330
4895,2021-04-13,CNF,CDG,12.0,4117.5,10659.1,25897.98,Baixa,116,40%,Global Wings International,Internacional,B787
4896,2023-11-26,BSB,MAD,9.0,4864.73,15095.58,34831.78,Média,175,84%,Global Wings International,Internacional,A330
4897,2022-10-20,GIG,LHR,8.8,3255.23,8163.26,18021.12,Baixa,17,85%,Global Wings International,Internacional,B787
4898,2020-02-20,GRU,SCL,11.8,3621.2,9711.6,23703.19,Média,169,20%,Global Wings International,Internacional,B777
4899,2024-02-01,FOR,BSB,2.6,1314.8,3336.18,7059.01,Média,58,77%,Global Wings International,Doméstico,B777
4900,2019-08-07,POA,JFK,11.4,5652.72,14919.65,36501.81,Média,140,73%,Global Wings International,Internacional,B777
4901,2019-01-15,POA,FCO,9.0,10211.99,30525.36,58923.13,Alta,81,75%,Global Wings International,Internacional,A350
4902,2022-01-10,SSA,LIS,11.2,8521.1,27272.42,43662.88,Alta,147,82%,Global Wings International,Internacional,B777
4903,2023-08-04,POA,LHR,7.1,3558.24,12142.18,27377.16,Média,32,77%,Global Wings International,Internacional,A350
4904,2022-05-01,BSB,PTY,11.3,5297.14,13765.0,31191.63,Baixa,165,83%,Global Wings International,Internacional,A330
4905,2019-12-02,POA,FOR,2.4,1580.38,4201.43,8827.98,Alta,143,84%,Global Wings International,Doméstico,A330
4906,2022-03-27,SSA,CDG,6.1,2925.7,8942.77,14790.89,Baixa,135,71%,Global Wings International,Internacional,B777
4907,2022-10-13,REC,BSB,3.2,1129.26,3261.92,6815.68,Baixa,156,70%,Global Wings International,Doméstico,A350
4908,2023-11-27,CNF,REC,2.4,878.32,2262.68,4453.56,Média,100,70%,Global Wings International,Doméstico,A330
4909,2024-04-19,FOR,CNF,2.9,954.33,2944.0,6520.24,Baixa,126,83%,Global Wings International,Doméstico,A330
4910,2024-05-01,REC,SCL,8.0,4797.15,13828.41,37536.91,Baixa,142,77%,Global Wings International,Internacional,A350
4911,2024-01-10,SSA,SCL,10.3,9948.09,28801.99,61810.43,Alta,180,82%,Global Wings International,Internacional,B787
4912,2024-07-08,POA,FCO,8.3,5135.77,14824.08,36880.01,Alta,88,73%,Global Wings International,Internacional,A330
4913,2023-11-13,BSB,MIA,11.4,6732.58,17428.79,48814.18,Média,80,71%,Global Wings International,Internacional,A350
4914,2022-09-27,GRU,LHR,11.3,6182.34,18973.31,31979.53,Baixa,151,71%,Global Wings International,Internacional,B787
4915,2019-04-10,REC,GIG,1.8,400.0,1200.0,2712.14,Baixa,103,83%,Global Wings International,Doméstico,A330
4916,2024-04-01,REC,MIA,9.0,3544.57,10869.66,27213.98,Baixa,158,76%,Global Wings International,Internacional,B777
4917,2022-04-15,FLN,CDG,10.1,4897.19,16631.64,35182.1,Baixa,153,82%,Global Wings International,Internacional,A330
4918,2022-06-09,SSA,LIS,10.4,6576.2,22294.75,47292.03,Alta,175,81%,Global Wings International,Internacional,A350
4919,2024-06-12,FLN,CNF,3.8,1174.17,3802.05,6124.46,Alta,75,81%,Global Wings International,Doméstico,B787
4920,2023-09-25,POA,CDG,10.6,3395.55,9427.37,26847.12,Baixa,86,71%,Global Wings International,Internacional,B777
4921,2023-09-19,FOR,MAD,10.5,5662.71,19725.46,29642.91,Baixa,10,80%,Global Wings International,Internacional,A350
4922,2020-06-21,POA,SSA,1.6,400.0,1200.0,2500.0,Alta,17,38%,Global Wings International,Doméstico,B777
4923,2019-02-14,BSB,JFK,12.0,7653.11,20580.92,60376.92,Média,164,83%,Global Wings International,Internacional,A330
